"year";"plot";"focal";"neighbour";"magnitude"
2020;5;"LEMA";"SOAS";0,00897125854894166
2021;5;"LEMA";"SOAS";0,0308534816462971
2015;6;"LEMA";"SOAS";-0,00301570012266458
2016;6;"LEMA";"SOAS";-0,00619851434928109
2017;6;"LEMA";"SOAS";-0,00212455446477329
2018;6;"LEMA";"SOAS";NA
2019;6;"LEMA";"SOAS";0,0057416924692876
2020;6;"LEMA";"SOAS";NA
2021;6;"LEMA";"SOAS";0,00986269123672727
2015;7;"LEMA";"SOAS";NA
2016;7;"LEMA";"SOAS";0,00970913909556203
2017;7;"LEMA";"SOAS";NA
2018;7;"LEMA";"SOAS";NA
2019;7;"LEMA";"SOAS";-0,00704022263911255
2020;7;"LEMA";"SOAS";0,00684563629530796
2021;7;"LEMA";"SOAS";0,00636668576148294
2015;8;"LEMA";"SOAS";NA
2016;8;"LEMA";"SOAS";0,000404712024428573
2017;8;"LEMA";"SOAS";NA
2018;8;"LEMA";"SOAS";NA
2019;8;"LEMA";"SOAS";-0,00414087086875338
2020;8;"LEMA";"SOAS";0,0146331590650175
2021;8;"LEMA";"SOAS";-0,0355126530512435
2015;9;"LEMA";"SOAS";NA
2016;9;"LEMA";"SOAS";0,00251044100631448
2017;9;"LEMA";"SOAS";NA
2018;9;"LEMA";"SOAS";NA
2019;9;"LEMA";"SOAS";0,020381746324191
2020;9;"LEMA";"SOAS";0,0256935612113283
2021;9;"LEMA";"SOAS";-0,00258474338619695
2015;1;"MEEL";"SOAS";0,020706184060118
2016;1;"MEEL";"SOAS";-0,0052814338858484
2017;1;"MEEL";"SOAS";NA
2018;1;"MEEL";"SOAS";NA
2019;1;"MEEL";"SOAS";-0,0383828538522013
2020;1;"MEEL";"SOAS";NA
2021;1;"MEEL";"SOAS";NA
2015;2;"MEEL";"SOAS";-0,0111237126354746
2016;2;"MEEL";"SOAS";0,0348746708666602
2017;2;"MEEL";"SOAS";-0,00120936494779587
2018;2;"MEEL";"SOAS";NA
2019;2;"MEEL";"SOAS";-0,0414905827666828
2020;2;"MEEL";"SOAS";NA
2021;2;"MEEL";"SOAS";-0,00589675497046914
2015;3;"MEEL";"SOAS";9,71724074836492e-05
2016;3;"MEEL";"SOAS";NA
2017;3;"MEEL";"SOAS";NA
2018;3;"MEEL";"SOAS";NA
2019;3;"MEEL";"SOAS";NA
2020;3;"MEEL";"SOAS";NA
2021;3;"MEEL";"SOAS";NA
2015;4;"MEEL";"SOAS";NA
2016;4;"MEEL";"SOAS";0,0586322828860213
2017;4;"MEEL";"SOAS";NA
2018;4;"MEEL";"SOAS";NA
2019;4;"MEEL";"SOAS";NA
2020;4;"MEEL";"SOAS";NA
2021;4;"MEEL";"SOAS";NA
2015;5;"MEEL";"SOAS";NA
2016;5;"MEEL";"SOAS";0,00254171309516946
2017;5;"MEEL";"SOAS";NA
2018;5;"MEEL";"SOAS";NA
2019;5;"MEEL";"SOAS";-0,0277251738917525
2020;5;"MEEL";"SOAS";NA
2021;5;"MEEL";"SOAS";-0,40662759757055
2015;6;"MEEL";"SOAS";-0,0253942388626052
2016;6;"MEEL";"SOAS";0,949310799840361
2017;6;"MEEL";"SOAS";NA
2018;6;"MEEL";"SOAS";NA
2019;6;"MEEL";"SOAS";NA
2020;6;"MEEL";"SOAS";NA
2021;6;"MEEL";"SOAS";NA
2015;7;"MEEL";"SOAS";NA
2016;7;"MEEL";"SOAS";0,00312609729416881
2017;7;"MEEL";"SOAS";NA
2018;7;"MEEL";"SOAS";NA
2019;7;"MEEL";"SOAS";NA
2020;7;"MEEL";"SOAS";NA
2021;7;"MEEL";"SOAS";NA
2015;8;"MEEL";"SOAS";NA
2016;8;"MEEL";"SOAS";0,0282368256490065
2017;8;"MEEL";"SOAS";NA
2018;8;"MEEL";"SOAS";NA
2019;8;"MEEL";"SOAS";NA
2020;8;"MEEL";"SOAS";NA
2021;8;"MEEL";"SOAS";NA
2015;9;"MEEL";"SOAS";NA
2016;9;"MEEL";"SOAS";NA
2017;9;"MEEL";"SOAS";NA
2018;9;"MEEL";"SOAS";NA
2019;9;"MEEL";"SOAS";NA
2020;9;"MEEL";"SOAS";NA
2021;9;"MEEL";"SOAS";NA
2015;1;"MESU";"SOAS";0,0172952245766521
2016;1;"MESU";"SOAS";0,0094116009545069
2017;1;"MESU";"SOAS";-0,0118298791742554
2018;1;"MESU";"SOAS";NA
2019;1;"MESU";"SOAS";-0,0227145033853003
2020;1;"MESU";"SOAS";NA
2021;1;"MESU";"SOAS";-0,0177937151133899
2015;2;"MESU";"SOAS";0,186187385506506
2016;2;"MESU";"SOAS";-0,00847723682054064
2017;2;"MESU";"SOAS";-0,0126807309753781
2018;2;"MESU";"SOAS";NA
2019;2;"MESU";"SOAS";-0,0159557667790135
2020;2;"MESU";"SOAS";NA
2021;2;"MESU";"SOAS";-0,0200010676266289
2015;3;"MESU";"SOAS";0,0285548639964073
2016;3;"MESU";"SOAS";0,0280433803094075
2017;3;"MESU";"SOAS";-0,0140968032416866
2018;3;"MESU";"SOAS";NA
2019;3;"MESU";"SOAS";-0,0197113625529775
2020;3;"MESU";"SOAS";NA
2021;3;"MESU";"SOAS";-0,0186853867567671
2015;4;"MESU";"SOAS";NA
2016;4;"MESU";"SOAS";0,0048088195769041
2017;4;"MESU";"SOAS";NA
2018;4;"MESU";"SOAS";NA
2019;4;"MESU";"SOAS";-0,0216686941767768
2020;4;"MESU";"SOAS";NA
2021;4;"MESU";"SOAS";-0,0217969538744498
2015;5;"MESU";"SOAS";NA
2016;5;"MESU";"SOAS";0,0240885463743357
2017;5;"MESU";"SOAS";NA
2018;5;"MESU";"SOAS";NA
2019;5;"MESU";"SOAS";NA
2020;5;"MESU";"SOAS";NA
2021;5;"MESU";"SOAS";-0,0167407354410515
2015;6;"MESU";"SOAS";0,00804943433724424
2016;6;"MESU";"SOAS";0,0147249675263119
2017;6;"MESU";"SOAS";NA
2018;6;"MESU";"SOAS";NA
2019;6;"MESU";"SOAS";NA
2020;6;"MESU";"SOAS";NA
2021;6;"MESU";"SOAS";NA
2015;7;"MESU";"SOAS";NA
2016;7;"MESU";"SOAS";0,0537967843058979
2017;7;"MESU";"SOAS";NA
2018;7;"MESU";"SOAS";NA
2019;7;"MESU";"SOAS";-0,0236502619464183
2020;7;"MESU";"SOAS";0,177313438647283
2021;7;"MESU";"SOAS";-0,0238756993704493
2015;8;"MESU";"SOAS";NA
2016;8;"MESU";"SOAS";0,0165882792657048
2017;8;"MESU";"SOAS";NA
2018;8;"MESU";"SOAS";NA
2019;8;"MESU";"SOAS";-0,0178515539306638
2020;8;"MESU";"SOAS";0,0440925246988088
2021;8;"MESU";"SOAS";-0,0263963950845336
2015;9;"MESU";"SOAS";NA
2016;9;"MESU";"SOAS";-0,0114618485519659
2017;9;"MESU";"SOAS";NA
2018;9;"MESU";"SOAS";NA
2019;9;"MESU";"SOAS";-0,0163835447496346
2020;9;"MESU";"SOAS";0,0524957921406196
2021;9;"MESU";"SOAS";NA
2015;1;"PAIN";"SOAS";0,00139754317723171
2016;1;"PAIN";"SOAS";0,00898667510954908
2017;1;"PAIN";"SOAS";-0,00734637734975986
2018;1;"PAIN";"SOAS";NA
2019;1;"PAIN";"SOAS";0,00446165184403891
2020;1;"PAIN";"SOAS";0,000866231410752332
2021;1;"PAIN";"SOAS";0,00419529696799175
2015;2;"PAIN";"SOAS";-0,00598166585341739
2016;2;"PAIN";"SOAS";0,0350977808585782
2017;2;"PAIN";"SOAS";-0,0102212809790479
2018;2;"PAIN";"SOAS";-0,00498930227179133
2019;2;"PAIN";"SOAS";0,00412608444294466
2020;2;"PAIN";"SOAS";0,00397193447392642
2021;2;"PAIN";"SOAS";0,0404174778798474
2015;3;"PAIN";"SOAS";0,00307622554913865
2016;3;"PAIN";"SOAS";0,0444039820632353
2017;3;"PAIN";"SOAS";-0,00822667504313078
2018;3;"PAIN";"SOAS";-0,00640619789542024
2019;3;"PAIN";"SOAS";0,00216888129107244
2020;3;"PAIN";"SOAS";-0,0120798494623278
2021;3;"PAIN";"SOAS";0,00268990330061354
2015;4;"PAIN";"SOAS";-0,00742638095105855
2016;4;"PAIN";"SOAS";0,00718955684777526
2017;4;"PAIN";"SOAS";-0,00874191508612794
2018;4;"PAIN";"SOAS";-0,00584290329028735
2019;4;"PAIN";"SOAS";0,00242914544636218
2020;4;"PAIN";"SOAS";-0,00211343852569701
2021;4;"PAIN";"SOAS";0,0375411020656205
2015;5;"PAIN";"SOAS";-0,00131341383326874
2016;5;"PAIN";"SOAS";0,00881981511156773
2017;5;"PAIN";"SOAS";-0,0102785391975109
2018;5;"PAIN";"SOAS";NA
2019;5;"PAIN";"SOAS";0,00318607962852934
2020;5;"PAIN";"SOAS";0,0101315978936775
2021;5;"PAIN";"SOAS";0,0186522374176178
2015;6;"PAIN";"SOAS";-0,00755682950283967
2016;6;"PAIN";"SOAS";0,00499101349980303
2017;6;"PAIN";"SOAS";-0,00868139314075592
2018;6;"PAIN";"SOAS";-0,00366167448444699
2019;6;"PAIN";"SOAS";0,00421000395424148
2020;6;"PAIN";"SOAS";-0,00681263217915202
2021;6;"PAIN";"SOAS";0,0379626011189151
2015;7;"PAIN";"SOAS";NA
2016;7;"PAIN";"SOAS";-0,00349582897185155
2017;7;"PAIN";"SOAS";NA
2018;7;"PAIN";"SOAS";NA
2019;7;"PAIN";"SOAS";0,00389500467040969
2020;7;"PAIN";"SOAS";0,0542580426860689
2021;7;"PAIN";"SOAS";0,0081543685887018
2015;8;"PAIN";"SOAS";NA
2016;8;"PAIN";"SOAS";-0,00021349559799808
2017;8;"PAIN";"SOAS";NA
2018;8;"PAIN";"SOAS";NA
2019;8;"PAIN";"SOAS";0,00282066392109458
2020;8;"PAIN";"SOAS";0,00525672959525778
2021;8;"PAIN";"SOAS";-0,0202736445742988
2015;9;"PAIN";"SOAS";NA
2016;9;"PAIN";"SOAS";0,00455536047844481
2017;9;"PAIN";"SOAS";NA
2018;9;"PAIN";"SOAS";NA
2019;9;"PAIN";"SOAS";0,00381127273343989
2020;9;"PAIN";"SOAS";-0,00268861260511388
2021;9;"PAIN";"SOAS";-0,0317025151893728
2015;1;"PLCO";"SOAS";0,0457630320579743
2016;1;"PLCO";"SOAS";-0,0356858138288211
2017;1;"PLCO";"SOAS";-0,0195598593874926
2018;1;"PLCO";"SOAS";NA
2019;1;"PLCO";"SOAS";NA
2020;1;"PLCO";"SOAS";0,0315579084177226
2021;1;"PLCO";"SOAS";0,046954888558532
2015;2;"PLCO";"SOAS";-0,00127696914315018
2016;2;"PLCO";"SOAS";-0,0219678497852421
2017;2;"PLCO";"SOAS";NA
2018;2;"PLCO";"SOAS";NA
2019;2;"PLCO";"SOAS";NA
2020;2;"PLCO";"SOAS";0,056276243638352
2021;2;"PLCO";"SOAS";0,0194298630287356
2015;3;"PLCO";"SOAS";0,00286360598463099
2016;3;"PLCO";"SOAS";-0,031972755369553
2017;3;"PLCO";"SOAS";-0,032323984392335
2018;3;"PLCO";"SOAS";NA
2019;3;"PLCO";"SOAS";NA
2020;3;"PLCO";"SOAS";0,0122868629752577
2021;3;"PLCO";"SOAS";0,0112496780273979
2015;4;"PLCO";"SOAS";0,00627284424899668
2016;4;"PLCO";"SOAS";-0,024941565860709
2017;4;"PLCO";"SOAS";-0,0273639006783604
2018;4;"PLCO";"SOAS";NA
2019;4;"PLCO";"SOAS";0,00327249021461928
2020;4;"PLCO";"SOAS";NA
2021;4;"PLCO";"SOAS";0,00252531066604385
2015;5;"PLCO";"SOAS";-0,00439092480890744
2016;5;"PLCO";"SOAS";-0,0287680475722042
2017;5;"PLCO";"SOAS";-0,0287428291449546
2018;5;"PLCO";"SOAS";NA
2019;5;"PLCO";"SOAS";NA
2020;5;"PLCO";"SOAS";NA
2021;5;"PLCO";"SOAS";0,00316002502854391
2015;6;"PLCO";"SOAS";-0,00825167588201848
2016;6;"PLCO";"SOAS";-0,0235181108773057
2017;6;"PLCO";"SOAS";-0,0273227621099126
2018;6;"PLCO";"SOAS";NA
2019;6;"PLCO";"SOAS";0,0083878304952357
2020;6;"PLCO";"SOAS";0,00781757904335081
2021;6;"PLCO";"SOAS";0,113536789336785
2015;7;"PLCO";"SOAS";NA
2016;7;"PLCO";"SOAS";-0,132890884732666
2017;7;"PLCO";"SOAS";NA
2018;7;"PLCO";"SOAS";NA
2019;7;"PLCO";"SOAS";-0,00191004576513639
2020;7;"PLCO";"SOAS";-0,137855244272513
2021;7;"PLCO";"SOAS";0,161466256619984
2015;8;"PLCO";"SOAS";-0,018928412267024
2016;8;"PLCO";"SOAS";-0,0282388839926356
2017;8;"PLCO";"SOAS";NA
2018;8;"PLCO";"SOAS";NA
2019;8;"PLCO";"SOAS";-0,000186773829561967
2020;8;"PLCO";"SOAS";0,0306539533127501
2021;8;"PLCO";"SOAS";0,364669583685091
2015;9;"PLCO";"SOAS";NA
2016;9;"PLCO";"SOAS";-0,00912334268332849
2017;9;"PLCO";"SOAS";NA
2018;9;"PLCO";"SOAS";NA
2019;9;"PLCO";"SOAS";0,0034446572874138
2020;9;"PLCO";"SOAS";0,0515035789695117
2021;9;"PLCO";"SOAS";0,0960431587458752
2015;1;"POMA";"SOAS";-0,00274723786525511
2016;1;"POMA";"SOAS";NA
2017;1;"POMA";"SOAS";-0,000997461351152824
2018;1;"POMA";"SOAS";0,000294630920281882
2019;1;"POMA";"SOAS";8,81784564510428e-05
2020;1;"POMA";"SOAS";NA
2021;1;"POMA";"SOAS";NA
2015;2;"POMA";"SOAS";-0,0438629319789108
2016;2;"POMA";"SOAS";NA
2017;2;"POMA";"SOAS";-0,00140729384682213
2018;2;"POMA";"SOAS";-0,000399774372613912
2019;2;"POMA";"SOAS";0,00117700279122863
2020;2;"POMA";"SOAS";NA
2021;2;"POMA";"SOAS";NA
2015;3;"POMA";"SOAS";-0,00655165284951384
2016;3;"POMA";"SOAS";NA
2017;3;"POMA";"SOAS";-0,00513036810183696
2018;3;"POMA";"SOAS";-0,00213718695682664
2019;3;"POMA";"SOAS";0,0021317014851626
2020;3;"POMA";"SOAS";NA
2021;3;"POMA";"SOAS";NA
2015;4;"POMA";"SOAS";NA
2016;4;"POMA";"SOAS";NA
2017;4;"POMA";"SOAS";-0,00191188911818675
2018;4;"POMA";"SOAS";0,000382801497143372
2019;4;"POMA";"SOAS";0,0011966224747152
2020;4;"POMA";"SOAS";NA
2021;4;"POMA";"SOAS";NA
2015;5;"POMA";"SOAS";NA
2016;5;"POMA";"SOAS";NA
2017;5;"POMA";"SOAS";-0,00526898058747274
2018;5;"POMA";"SOAS";-0,00120213742406842
2019;5;"POMA";"SOAS";0,000127753774390563
2020;5;"POMA";"SOAS";NA
2021;5;"POMA";"SOAS";0,000907442521886156
2015;6;"POMA";"SOAS";-0,000704715451016607
2016;6;"POMA";"SOAS";NA
2017;6;"POMA";"SOAS";-0,00144202851639045
2018;6;"POMA";"SOAS";-3,99649743108609e-05
2019;6;"POMA";"SOAS";0,00173153165889366
2020;6;"POMA";"SOAS";NA
2021;6;"POMA";"SOAS";-0,0015745485100607
2015;7;"POMA";"SOAS";0,00094389958135247
2016;7;"POMA";"SOAS";0,0019464911065466
2017;7;"POMA";"SOAS";NA
2018;7;"POMA";"SOAS";NA
2019;7;"POMA";"SOAS";0,00111003460404065
2020;7;"POMA";"SOAS";-0,00140741500980777
2021;7;"POMA";"SOAS";0,00976447925731402
2015;8;"POMA";"SOAS";0,000913001598646582
2016;8;"POMA";"SOAS";-0,00219413037191367
2017;8;"POMA";"SOAS";0,000154191798222213
2018;8;"POMA";"SOAS";NA
2019;8;"POMA";"SOAS";0,00159706003339868
2020;8;"POMA";"SOAS";-0,001529809073704
2021;8;"POMA";"SOAS";0,00073250283465484
2015;9;"POMA";"SOAS";NA
2016;9;"POMA";"SOAS";-0,00145448165233175
2017;9;"POMA";"SOAS";NA
2018;9;"POMA";"SOAS";NA
2019;9;"POMA";"SOAS";0,000857769544634125
2020;9;"POMA";"SOAS";NA
2021;9;"POMA";"SOAS";-0,000746094459809901
2015;1;"POMO";"SOAS";0,00038822497334221
2016;1;"POMO";"SOAS";NA
2017;1;"POMO";"SOAS";NA
2018;1;"POMO";"SOAS";NA
2019;1;"POMO";"SOAS";NA
2020;1;"POMO";"SOAS";NA
2021;1;"POMO";"SOAS";NA
2015;2;"POMO";"SOAS";-0,0148892491306853
2016;2;"POMO";"SOAS";NA
2017;2;"POMO";"SOAS";-0,00155576424412899
2018;2;"POMO";"SOAS";NA
2019;2;"POMO";"SOAS";NA
2020;2;"POMO";"SOAS";NA
2021;2;"POMO";"SOAS";NA
2015;3;"POMO";"SOAS";-0,00252071200253038
2016;3;"POMO";"SOAS";0,000337014696835426
2017;3;"POMO";"SOAS";0,00108682584414388
2018;3;"POMO";"SOAS";NA
2019;3;"POMO";"SOAS";NA
2020;3;"POMO";"SOAS";NA
2021;3;"POMO";"SOAS";NA
2015;4;"POMO";"SOAS";NA
2016;4;"POMO";"SOAS";NA
2017;4;"POMO";"SOAS";0,00113632975339008
2018;4;"POMO";"SOAS";NA
2019;4;"POMO";"SOAS";NA
2020;4;"POMO";"SOAS";NA
2021;4;"POMO";"SOAS";NA
2015;5;"POMO";"SOAS";NA
2016;5;"POMO";"SOAS";NA
2017;5;"POMO";"SOAS";NA
2018;5;"POMO";"SOAS";NA
2019;5;"POMO";"SOAS";NA
2020;5;"POMO";"SOAS";NA
2021;5;"POMO";"SOAS";NA
2015;6;"POMO";"SOAS";NA
2016;6;"POMO";"SOAS";NA
2017;6;"POMO";"SOAS";NA
2018;6;"POMO";"SOAS";NA
2019;6;"POMO";"SOAS";NA
2020;6;"POMO";"SOAS";NA
2021;6;"POMO";"SOAS";NA
2015;7;"POMO";"SOAS";0,00186345015014905
2016;7;"POMO";"SOAS";NA
2017;7;"POMO";"SOAS";NA
2018;7;"POMO";"SOAS";NA
2019;7;"POMO";"SOAS";0,00112634202621873
2020;7;"POMO";"SOAS";-0,0159505586296005
2021;7;"POMO";"SOAS";-0,0484178376864292
2015;8;"POMO";"SOAS";0,00258388463180486
2016;8;"POMO";"SOAS";0,00244844344827157
2017;8;"POMO";"SOAS";NA
2018;8;"POMO";"SOAS";NA
2019;8;"POMO";"SOAS";-0,00168634703794098
2020;8;"POMO";"SOAS";0,0301910168144506
2021;8;"POMO";"SOAS";0,0445839773393288
2015;9;"POMO";"SOAS";NA
2016;9;"POMO";"SOAS";0,000119972315066852
2017;9;"POMO";"SOAS";NA
2018;9;"POMO";"SOAS";NA
2019;9;"POMO";"SOAS";-0,0867860063329736
2020;9;"POMO";"SOAS";NA
2021;9;"POMO";"SOAS";-0,0559830208460289
2015;1;"PUPA";"SOAS";0,0267954777168409
2016;1;"PUPA";"SOAS";-0,024539267360604
2017;1;"PUPA";"SOAS";0,00214339289662201
2018;1;"PUPA";"SOAS";0,0151877188853529
2019;1;"PUPA";"SOAS";NA
2020;1;"PUPA";"SOAS";-0,0132466540808983
2021;1;"PUPA";"SOAS";NA
2015;2;"PUPA";"SOAS";-0,0143485988766934
2016;2;"PUPA";"SOAS";0,0130997033306381
2017;2;"PUPA";"SOAS";-0,00585433829730525
2018;2;"PUPA";"SOAS";0,0207363345019277
2019;2;"PUPA";"SOAS";0,00774509777478328
2020;2;"PUPA";"SOAS";-0,258356137867167
2021;2;"PUPA";"SOAS";NA
2015;3;"PUPA";"SOAS";0,00277453708020108
2016;3;"PUPA";"SOAS";0,0141765235546816
2017;3;"PUPA";"SOAS";0,0139761586113305
2018;3;"PUPA";"SOAS";0,0147460915716798
2019;3;"PUPA";"SOAS";NA
2020;3;"PUPA";"SOAS";-0,0376590976793989
2021;3;"PUPA";"SOAS";NA
2015;4;"PUPA";"SOAS";-0,0186140209752324
2016;4;"PUPA";"SOAS";0,0150128411306256
2017;4;"PUPA";"SOAS";-0,00215001235848966
2018;4;"PUPA";"SOAS";0,00623645231969177
2019;4;"PUPA";"SOAS";NA
2020;4;"PUPA";"SOAS";-0,016001636279689
2021;4;"PUPA";"SOAS";NA
2015;5;"PUPA";"SOAS";-0,0368434422058215
2016;5;"PUPA";"SOAS";0,0125918178627226
2017;5;"PUPA";"SOAS";-0,0102134014208246
2018;5;"PUPA";"SOAS";-0,00148376015332879
2019;5;"PUPA";"SOAS";NA
2020;5;"PUPA";"SOAS";-0,0564291738504099
2021;5;"PUPA";"SOAS";NA
2015;6;"PUPA";"SOAS";NA
2016;6;"PUPA";"SOAS";0,0118556502826924
2017;6;"PUPA";"SOAS";-0,00718978272728558
2018;6;"PUPA";"SOAS";-0,0214979951599089
2019;6;"PUPA";"SOAS";NA
2020;6;"PUPA";"SOAS";-0,00881983521885673
2021;6;"PUPA";"SOAS";NA
2015;7;"PUPA";"SOAS";0,0120432507057105
2016;7;"PUPA";"SOAS";0,0197407830772992
2017;7;"PUPA";"SOAS";NA
2018;7;"PUPA";"SOAS";NA
2019;7;"PUPA";"SOAS";0,01479591793866
2020;7;"PUPA";"SOAS";0,0331668334174296
2021;7;"PUPA";"SOAS";-0,0140934879937964
2015;8;"PUPA";"SOAS";0,0169445589296484
2016;8;"PUPA";"SOAS";-0,0080441865175509
2017;8;"PUPA";"SOAS";0,0227556151665385
2018;8;"PUPA";"SOAS";NA
2019;8;"PUPA";"SOAS";0,0161070837977075
2020;8;"PUPA";"SOAS";-0,180899715534693
2021;8;"PUPA";"SOAS";-0,149577441267388
2015;9;"PUPA";"SOAS";NA
2016;9;"PUPA";"SOAS";0,00698841291148496
2017;9;"PUPA";"SOAS";NA
2018;9;"PUPA";"SOAS";NA
2019;9;"PUPA";"SOAS";NA
2020;9;"PUPA";"SOAS";-0,0204607742973474
2021;9;"PUPA";"SOAS";NA
2015;1;"SASO";"SOAS";-0,0219703960186021
2016;1;"SASO";"SOAS";0,0083270658778745
2017;1;"SASO";"SOAS";-0,00150852151879749
2018;1;"SASO";"SOAS";-0,014779991092791
2019;1;"SASO";"SOAS";0,00491206207188397
2020;1;"SASO";"SOAS";-0,0156957799464914
2021;1;"SASO";"SOAS";-0,0216409401618375
2015;2;"SASO";"SOAS";0,00920507647356176
2016;2;"SASO";"SOAS";0,0112926365913267
2017;2;"SASO";"SOAS";0,0291700273974663
2018;2;"SASO";"SOAS";-0,00953415966115296
2019;2;"SASO";"SOAS";0,00492947926748151
2020;2;"SASO";"SOAS";-0,0106290756912228
2021;2;"SASO";"SOAS";0,158579239690939
2015;3;"SASO";"SOAS";0,000973014855219955
2016;3;"SASO";"SOAS";0,0138970915674084
2017;3;"SASO";"SOAS";0,00113478613282053
2018;3;"SASO";"SOAS";-0,00918050774653671
2019;3;"SASO";"SOAS";0,0190123710123933
2020;3;"SASO";"SOAS";0,00452239654821773
2021;3;"SASO";"SOAS";-0,00644088672939424
2015;4;"SASO";"SOAS";-0,00725204459315554
2016;4;"SASO";"SOAS";-0,01700486463347
2017;4;"SASO";"SOAS";-0,00812604859207262
2018;4;"SASO";"SOAS";0,0109695670680896
2019;4;"SASO";"SOAS";-0,018231024444584
2020;4;"SASO";"SOAS";NA
2021;4;"SASO";"SOAS";NA
2015;5;"SASO";"SOAS";0,0058974693071505
2016;5;"SASO";"SOAS";0,0103536101974583
2017;5;"SASO";"SOAS";-0,00068160218131703
2018;5;"SASO";"SOAS";0,0033464286136237
2019;5;"SASO";"SOAS";0,0071990141797984
2020;5;"SASO";"SOAS";0,00333710944495976
2021;5;"SASO";"SOAS";NA
2015;6;"SASO";"SOAS";-0,0244595355104664
2016;6;"SASO";"SOAS";0,0234653671277161
2017;6;"SASO";"SOAS";0,0100653919238581
2018;6;"SASO";"SOAS";-0,0115789143697377
2019;6;"SASO";"SOAS";NA
2020;6;"SASO";"SOAS";NA
2021;6;"SASO";"SOAS";NA
2015;7;"SASO";"SOAS";0,00837096182951503
2016;7;"SASO";"SOAS";0,00768217653637106
2017;7;"SASO";"SOAS";NA
2018;7;"SASO";"SOAS";-0,00275844917036658
2019;7;"SASO";"SOAS";-0,0308337869649903
2020;7;"SASO";"SOAS";0,153635594428326
2021;7;"SASO";"SOAS";0,0219754782877378
2015;8;"SASO";"SOAS";0,0170400925500201
2016;8;"SASO";"SOAS";0,0203518994177568
2017;8;"SASO";"SOAS";NA
2018;8;"SASO";"SOAS";NA
2019;8;"SASO";"SOAS";0,0166893161420122
2020;8;"SASO";"SOAS";0,0033719862126878
2021;8;"SASO";"SOAS";-0,000520197904511069
2015;9;"SASO";"SOAS";NA
2016;9;"SASO";"SOAS";-0,00498910121926221
2017;9;"SASO";"SOAS";NA
2018;9;"SASO";"SOAS";NA
2019;9;"SASO";"SOAS";0,030281132212575
2020;9;"SASO";"SOAS";0,341013274707577
2021;9;"SASO";"SOAS";NA
2015;1;"SCLA";"SOAS";0,360151964740733
2016;1;"SCLA";"SOAS";-0,0460861807520928
2017;1;"SCLA";"SOAS";-0,0362948220088947
2018;1;"SCLA";"SOAS";NA
2019;1;"SCLA";"SOAS";NA
2020;1;"SCLA";"SOAS";-0,0151621419179957
2021;1;"SCLA";"SOAS";0,0309060267492675
2015;2;"SCLA";"SOAS";0,556373674276274
2016;2;"SCLA";"SOAS";-0,0566278401707865
2017;2;"SCLA";"SOAS";0,00563835983235275
2018;2;"SCLA";"SOAS";NA
2019;2;"SCLA";"SOAS";-0,0313722860925731
2020;2;"SCLA";"SOAS";0,206799138315937
2021;2;"SCLA";"SOAS";0,116080581438581
2015;3;"SCLA";"SOAS";0,122422388675217
2016;3;"SCLA";"SOAS";-0,0971748919227416
2017;3;"SCLA";"SOAS";-0,0287989171501657
2018;3;"SCLA";"SOAS";NA
2019;3;"SCLA";"SOAS";NA
2020;3;"SCLA";"SOAS";0,0366546015539143
2021;3;"SCLA";"SOAS";0,169274565025181
2015;4;"SCLA";"SOAS";NA
2016;4;"SCLA";"SOAS";-0,109731901376632
2017;4;"SCLA";"SOAS";NA
2018;4;"SCLA";"SOAS";NA
2019;4;"SCLA";"SOAS";NA
2020;4;"SCLA";"SOAS";NA
2021;4;"SCLA";"SOAS";NA
2015;5;"SCLA";"SOAS";NA
2016;5;"SCLA";"SOAS";-0,00236883374045121
2017;5;"SCLA";"SOAS";NA
2018;5;"SCLA";"SOAS";NA
2019;5;"SCLA";"SOAS";NA
2020;5;"SCLA";"SOAS";NA
2021;5;"SCLA";"SOAS";0,129412665911212
2015;6;"SCLA";"SOAS";0,0324418136766426
2016;6;"SCLA";"SOAS";0,00554165355466779
2017;6;"SCLA";"SOAS";NA
2018;6;"SCLA";"SOAS";NA
2019;6;"SCLA";"SOAS";NA
2020;6;"SCLA";"SOAS";NA
2021;6;"SCLA";"SOAS";0,168092954924923
2015;7;"SCLA";"SOAS";NA
2016;7;"SCLA";"SOAS";0,115509866136024
2017;7;"SCLA";"SOAS";NA
2018;7;"SCLA";"SOAS";NA
2019;7;"SCLA";"SOAS";-0,113215319955955
2020;7;"SCLA";"SOAS";-0,791067062180668
2021;7;"SCLA";"SOAS";-0,123058786340746
2015;8;"SCLA";"SOAS";NA
2016;8;"SCLA";"SOAS";-0,0788610775375737
2017;8;"SCLA";"SOAS";NA
2018;8;"SCLA";"SOAS";NA
2019;8;"SCLA";"SOAS";0,0402188270105169
2020;8;"SCLA";"SOAS";0,227032885404962
2021;8;"SCLA";"SOAS";-0,0403468941113984
2015;9;"SCLA";"SOAS";NA
2016;9;"SCLA";"SOAS";0,196305452404312
2017;9;"SCLA";"SOAS";NA
2018;9;"SCLA";"SOAS";NA
2019;9;"SCLA";"SOAS";NA
2020;9;"SCLA";"SOAS";0,00964235694246133
2021;9;"SCLA";"SOAS";0,0649490116365482
2015;1;"SOAS";"SOAS";-0,00291251534615359
2016;1;"SOAS";"SOAS";NA
2017;1;"SOAS";"SOAS";NA
2018;1;"SOAS";"SOAS";NA
